%time bm_in carrier bask_out rec_wv lps_wv bm_out
1.467e-06 1 0.809016994375 0.809016994375 0.809016994375 0.70003231861 1
1.4675e-06 1 0.707106781187 0.707106781187 0.707106781187 0.702998993877 1
1.468e-06 1 0.587785252292 0.587785252292 0.587785252292 0.700158930688 1
1.4685e-06 1 0.45399049974 0.45399049974 0.45399049974 0.690993965108 1
1.469e-06 1 0.309016994375 0.309016994375 0.309016994375 0.675171738811 1
1.4695e-06 1 0.15643446504 0.15643446504 0.15643446504 0.652552345783 1
1.47e-06 1 -6.86728235041e-15 -6.86728235041e-15 6.86728235041e-15 0.623190318803 1
1.4705e-06 1 -0.15643446504 -0.15643446504 0.15643446504 0.595329381706 1
1.471e-06 1 -0.309016994375 -0.309016994375 0.309016994375 0.576791810231 1
1.4715e-06 1 -0.45399049974 -0.45399049974 0.45399049974 0.566807998955 1
1.472e-06 1 -0.587785252293 -0.587785252293 0.587785252293 0.564460401085 1
1.4725e-06 1 -0.707106781187 -0.707106781187 0.707106781187 0.568702917047 1
1.473e-06 1 -0.809016994375 -0.809016994375 0.809016994375 0.578383612306 1
1.4735e-06 1 -0.891006524188 -0.891006524188 0.891006524188 0.592270196629 1
1.474e-06 1 -0.951056516295 -0.951056516295 0.951056516295 0.609077629486 1
1.4745e-06 1 -0.987688340595 -0.987688340595 0.987688340595 0.62749716429 1
1.475e-06 1 -1 -1 1 0.646226109163 1
1.4755e-06 1 -0.987688340595 -0.987688340595 0.987688340595 0.663997564632 1
1.476e-06 1 -0.951056516295 -0.951056516295 0.951056516295 0.679609399575 1
1.4765e-06 1 -0.891006524188 -0.891006524188 0.891006524188 0.691951745806 1
1.477e-06 1 -0.809016994375 -0.809016994375 0.809016994375 0.700032328506 1
1.4775e-06 1 -0.707106781187 -0.707106781187 0.707106781187 0.702999003268 1
1.478e-06 1 -0.587785252292 -0.587785252292 0.587785252292 0.700158939598 1
1.4785e-06 1 -0.45399049974 -0.45399049974 0.45399049974 0.690993973563 1
1.479e-06 1 -0.309016994375 -0.309016994375 0.309016994375 0.675171746834 1
1.4795e-06 1 -0.15643446504 -0.15643446504 0.15643446504 0.652552353396 1
1.48e-06 1 -3.91331932137e-15 -3.91331932137e-15 3.91331932137e-15 0.623190326026 1
1.4805e-06 1 0.15643446504 0.15643446504 0.15643446504 0.595329388561 1
1.481e-06 1 0.309016994375 0.309016994375 0.309016994375 0.576791816734 1
1.4815e-06 1 0.45399049974 0.45399049974 0.45399049974 0.566808005126 1
1.482e-06 1 0.587785252292 0.587785252292 0.587785252292 0.564460406941 1
1.4825e-06 1 0.707106781187 0.707106781187 0.707106781187 0.568702922604 1
1.483e-06 1 0.809016994375 0.809016994375 0.809016994375 0.578383617578 1
1.4835e-06 1 0.891006524188 0.891006524188 0.891006524188 0.592270201632 1
1.484e-06 1 0.951056516295 0.951056516295 0.951056516295 0.609077634233 1
1.4845e-06 1 0.987688340595 0.987688340595 0.987688340595 0.627497168795 1
1.485e-06 1 1 1 1 0.646226113437 1
1.4855e-06 1 0.987688340595 0.987688340595 0.987688340595 0.663997568688 1
1.486e-06 1 0.951056516295 0.951056516295 0.951056516295 0.679609403424 1
1.4865e-06 1 0.891006524188 0.891006524188 0.891006524188 0.691951749458 1
1.487e-06 1 0.809016994375 0.809016994375 0.809016994375 0.700032331971 1
1.4875e-06 1 0.707106781187 0.707106781187 0.707106781187 0.702999006555 1
1.488e-06 1 0.587785252292 0.587785252292 0.587785252292 0.700158942718 1
1.4885e-06 1 0.45399049974 0.45399049974 0.45399049974 0.690993976524 1
1.489e-06 1 0.309016994375 0.309016994375 0.309016994375 0.675171749643 1
1.4895e-06 1 0.15643446504 0.15643446504 0.15643446504 0.652552356061 1
1.49e-06 1 -4.21494978677e-14 -4.21494978677e-14 4.21494978677e-14 0.623190328555 1
1.4905e-06 1 -0.15643446504 -0.15643446504 0.15643446504 0.59532939096 1
1.491e-06 1 -0.309016994375 -0.309016994375 0.309016994375 0.576791819011 1
1.4915e-06 1 -0.45399049974 -0.45399049974 0.45399049974 0.566808007287 1
1.492e-06 1 -0.587785252292 -0.587785252292 0.587785252292 0.564460408991 1
1.4925e-06 1 -0.707106781187 -0.707106781187 0.707106781187 0.568702924549 1
1.493e-06 1 -0.809016994375 -0.809016994375 0.809016994375 0.578383619424 1
1.4935e-06 1 -0.891006524188 -0.891006524188 0.891006524188 0.592270203383 1
1.494e-06 1 -0.951056516295 -0.951056516295 0.951056516295 0.609077635895 1
1.4945e-06 1 -0.987688340595 -0.987688340595 0.987688340595 0.627497170372 1
1.495e-06 1 -1 -1 1 0.646226114933 1
1.4955e-06 1 -0.987688340595 -0.987688340595 0.987688340595 0.663997570108 1
1.496e-06 1 -0.951056516295 -0.951056516295 0.951056516295 0.679609404771 1
1.4965e-06 1 -0.891006524188 -0.891006524188 0.891006524188 0.691951750736 1
1.497e-06 1 -0.809016994375 -0.809016994375 0.809016994375 0.700032333184 1
1.4975e-06 1 -0.707106781187 -0.707106781187 0.707106781187 0.702999007706 1
1.498e-06 1 -0.587785252292 -0.587785252292 0.587785252292 0.70015894381 1
1.4985e-06 1 -0.45399049974 -0.45399049974 0.45399049974 0.69099397756 1
1.499e-06 1 -0.309016994375 -0.309016994375 0.309016994375 0.675171750626 1
1.4995e-06 1 -0.15643446504 -0.15643446504 0.15643446504 0.652552356994 1
1.5e-06 0 3.13688961959e-14 0 0 0.623190329441 1
1.5005e-06 0 0.15643446504 0 0 0.591330652321 1
1.501e-06 0 0.309016994375 0 0 0.561099753728 1
1.5015e-06 0 0.45399049974 0 0 0.532414364785 1
1.502e-06 0 0.587785252292 0 0 0.505195473614 1
1.5025e-06 0 0.707106781187 0 0 0.479368107702 1
1.503e-06 0 0.809016994375 0 0 0.454861127392 1
1.5035e-06 0 0.891006524188 0 0 0.431607029939 1
1.504e-06 0 0.951056516295 0 0 0.409541763572 1
1.5045e-06 0 0.987688340595 0 0 0.388604551074 1
1.505e-06 0 1 0 0 0.368737722371 1
1.5055e-06 0 0.987688340595 0 0 0.349886555686 1
1.506e-06 0 0.951056516295 0 0 0.331999126813 1
1.5065e-06 0 0.891006524188 0 0 0.31502616609 1
1.507e-06 0 0.809016994375 0 0 0.298920922697 1
1.5075e-06 0 0.707106781187 0 0 0.283639035878 1
1.508e-06 0 0.587785252292 0 0 0.269138412755 1
1.5085e-06 0 0.45399049974 0 0 0.255379112384 1
1.509e-06 0 0.309016994375 0 0 0.242323235745 1
1.5095e-06 0 0.15643446504 0 0 0.229934821348 1
1.51e-06 0 -2.05882945241e-14 0 0 0.21817974618 1
1.5105e-06 0 -0.15643446504 0 0 0.207025631716 1
1.511e-06 0 -0.309016994375 0 0 0.196441754736 1
1.5115e-06 0 -0.45399049974 0 0 0.186398962698 1
1.512e-06 0 -0.587785252292 0 0 0.176869593441 1
1.5125e-06 0 -0.707106781187 0 0 0.167827398989 1
1.513e-06 0 -0.809016994375 0 0 0.159247473257 1
1.5135e-06 0 -0.891006524188 0 0 0.151106183445 1
1.514e-06 0 -0.951056516295 0 0 0.143381104945 1
1.5145e-06 0 -0.987688340595 0 0 0.136050959574 1
1.515e-06 0 -1 0 0 0.129095556964 1
1.5155e-06 0 -0.987688340595 0 0 0.12249573895 1
1.516e-06 0 -0.951056516295 0 0 0.116233326799 1
1.5165e-06 0 -0.891006524188 0 0 0.110291071139 1
1.517e-06 0 -0.809016994375 0 0 0.104652604447 1
1.5175e-06 0 -0.707106781187 0 0 0.0993023959634 1
1.518e-06 0 -0.587785252292 0 0 0.0942257089176 1
1.5185e-06 0 -0.45399049974 0 0 0.0894085599333 1
1.519e-06 0 -0.309016994375 0 0 0.084837680514 1
1.5195e-06 0 -0.15643446504 0 0 0.0805004804949 1
1.52e-06 0 9.8076928523e-15 0 0 0.076385013365 1
1.5205e-06 0 0.15643446504 0 0 0.0724799433605 1
1.521e-06 0 0.309016994375 0 0 0.068774514242 1
1.5215e-06 0 0.45399049974 0 0 0.0652585196665 1
1.522e-06 0 0.587785252293 0 0 0.0619222750754 1
1.5225e-06 0 0.707106781187 0 0 0.0587565910183 1
1.523e-06 0 0.809016994375 0 0 0.0557527478423 1
1.5235e-06 0 0.891006524188 0 0 0.0529024716733 1
1.524e-06 0 0.951056516295 0 0 0.0501979116268 1
1.5245e-06 0 0.987688340595 0 0 0.0476316181833 1
1.525e-06 0 1 0 0 0.0451965226687 1
1.5255e-06 0 0.987688340595 0 0 0.0428859177842 1
1.526e-06 0 0.951056516295 0 0 0.040693439132 1
1.5265e-06 0 0.891006524188 0 0 0.0386130476844 1
1.527e-06 0 0.809016994375 0 0 0.03663901315 1
1.5275e-06 0 0.707106781187 0 0 0.0347658981901 1
1.528e-06 0 0.587785252292 0 0 0.0329885434418 1
1.5285e-06 0 0.45399049974 0 0 0.031302053307 1
1.529e-06 0 0.309016994375 0 0 0.0297017824678 1
1.5295e-06 0 0.15643446504 0 0 0.0281833230909 1
1.53e-06 0 9.7290881948e-16 0 0 0.0267424926874 1
1.5305e-06 0 -0.15643446504 0 0 0.0253753225916 1
1.531e-06 0 -0.309016994375 0 0 0.0240780470301 1
1.5315e-06 0 -0.45399049974 0 0 0.0228470927489 1
1.532e-06 0 -0.587785252292 0 0 0.0216790691713 1
1.5325e-06 0 -0.707106781187 0 0 0.020570759059 1
1.533e-06 0 -0.809016994375 0 0 0.0195191096498 1
1.5335e-06 0 -0.891006524188 0 0 0.01852122425 1
1.534e-06 0 -0.951056516295 0 0 0.0175743542544 1
1.5345e-06 0 -0.987688340595 0 0 0.0166758915767 1
1.535e-06 0 -1 0 0 0.0158233614648 1
1.5355e-06 0 -0.987688340595 0 0 0.0150144156846 1
1.536e-06 0 -0.951056516295 0 0 0.0142468260523 1
1.5365e-06 0 -0.891006524188 0 0 0.0135184782963 1
1.537e-06 0 -0.809016994375 0 0 0.0128273662342 1
1.5375e-06 0 -0.707106781187 0 0 0.0121715862466 1
1.538e-06 0 -0.587785252292 0 0 0.0115493320338 1
1.5385e-06 0 -0.45399049974 0 0 0.0109588896406 1
1.539e-06 0 -0.309016994375 0 0 0.0103986327351 1
1.5395e-06 0 -0.15643446504 0 0 0.00986701812913 1
1.54e-06 0 4.50899083695e-14 0 0 0.00936258152786 1
1.5405e-06 0 0.15643446504 0 0 0.00888393349629 1
1.541e-06 0 0.309016994375 0 0 0.00842975563221 1
1.5415e-06 0 0.45399049974 0 0 0.00799879693476 1
1.542e-06 0 0.587785252292 0 0 0.00758987035865 1
1.5425e-06 0 0.707106781187 0 0 0.00720184954449 1
1.543e-06 0 0.809016994375 0 0 0.00683366571636 1
1.5435e-06 0 0.891006524188 0 0 0.00648430473789 1
1.544e-06 0 0.951056516295 0 0 0.00615280431895 1
1.5445e-06 0 0.987688340595 0 0 0.00583825136503 1
1.545e-06 0 1 0 0 0.00553977946223 1
1.5455e-06 0 0.987688340595 0 0 0.00525656649078 1
1.546e-06 0 0.951056516295 0 0 0.00498783236055 1
1.5465e-06 0 0.891006524188 0 0 0.00473283686234 1
1.547e-06 0 0.809016994375 0 0 0.00449087762907 1
1.5475e-06 0 0.707106781187 0 0 0.00426128820112 1
1.548e-06 0 0.587785252292 0 0 0.0040434361906 1
1.5485e-06 0 0.45399049974 0 0 0.00383672153956 1
1.549e-06 0 0.309016994375 0 0 0.00364057486707 1
1.5495e-06 0 0.15643446504 0 0 0.00345445590098 1
1.55e-06 0 -3.43093066978e-14 0 0 0.00327785198973 1
1.5505e-06 0 -0.15643446504 0 0 0.00311027669034 1
1.551e-06 0 -0.309016994375 0 0 0.00295126842845 1
1.5515e-06 0 -0.45399049974 0 0 0.00280038922706 1
1.552e-06 0 -0.587785252292 0 0 0.00265722350005 1
1.5525e-06 0 -0.707106781187 0 0 0.00252137690753 1
1.553e-06 0 -0.809016994375 0 0 0.00239247526966 1
1.5535e-06 0 -0.891006524188 0 0 0.00227016353597 1
1.554e-06 0 -0.951056516295 0 0 0.00215410480745 1
1.5545e-06 0 -0.987688340595 0 0 0.00204397940851 1
1.555e-06 0 -1 0 0 0.00193948400651 1
1.5555e-06 0 -0.987688340595 0 0 0.00184033077626 1
1.556e-06 0 -0.951056516295 0 0 0.00174624660718 1
1.5565e-06 0 -0.891006524188 0 0 0.00165697235107 1
1.557e-06 0 -0.809016994375 0 0 0.0015722621083 1
1.5575e-06 0 -0.707106781187 0 0 0.00149188255048 1
1.558e-06 0 -0.587785252292 0 0 0.0014156122778 1
1.5585e-06 0 -0.45399049974 0 0 0.00134324120918 1
1.559e-06 0 -0.309016994375 0 0 0.00127457000361 1
1.5595e-06 0 -0.15643446504 0 0 0.00120940951112 1
1.56e-06 0 2.3528705026e-14 0 0 0.00114758025173 1
1.5605e-06 0 0.15643446504 0 0 0.00108891192111 1
1.561e-06 0 0.309016994375 0 0 0.00103324292148 1
1.5615e-06 0 0.45399049974 0 0 0.000980419916519 1
1.562e-06 0 0.587785252292 0 0 0.000930297408986 1
1.5625e-06 0 0.707106781187 0 0 0.000882737339975 1
1.563e-06 0 0.809016994375 0 0 0.000837608708634 1
1.5635e-06 0 0.891006524188 0 0 0.000794787211334 1
1.564e-06 0 0.951056516295 0 0 0.000754154899285 1
1.5645e-06 0 0.987688340595 0 0 0.000715599853653 1
1.565e-06 0 1 0 0 0.000679015877286 1
1.5655e-06 0 0.987688340595 0 0 0.000644302202206 1
1.566e-06 0 0.951056516295 0 0 0.000611363212046 1
1.5665e-06 0 0.891006524188 0 0 0.000580108178682 1
1.567e-06 0 0.809016994375 0 0 0.000550451012333 1
1.5675e-06 0 0.707106781187 0 0 0.000522310024429 1
1.568e-06 0 0.587785252292 0 0 0.000495607702605 1
1.5685e-06 0 0.45399049974 0 0 0.000470270497201 1
1.569e-06 0 0.309016994375 0 0 0.000446228618674 1
1.5695e-06 0 0.15643446504 0 0 0.000423415845367 1
1.57e-06 0 -1.27481033542e-14 0 0 0.000401769341108 1
1.5705e-06 0 -0.15643446504 0 0 0.000381229482128 1
1.571e-06 0 -0.309016994375 0 0 0.000361739692837 1
1.5715e-06 0 -0.45399049974 0 0 0.000343246289987 1
1.572e-06 0 -0.587785252293 0 0 0.000325698334804 1
1.5725e-06 0 -0.707106781187 0 0 0.000309047492685 1
1.573e-06 0 -0.809016994375 0 0 0.000293247900063 1
1.5735e-06 0 -0.891006524188 0 0 0.000278256038074 1
1.574e-06 0 -0.951056516295 0 0 0.000264030612693 1
1.5745e-06 0 -0.987688340595 0 0 0.000250532440991 1
1.575e-06 0 -1 0 0 0.000237724343206 1
1.5755e-06 0 -0.987688340595 0 0 0.000225571040338 1
1.576e-06 0 -0.951056516295 0 0 0.000214039056973 1
1.5765e-06 0 -0.891006524188 0 0 0.000203096629076 1
1.577e-06 0 -0.809016994375 0 0 0.000192713616502 1
1.5775e-06 0 -0.707106781187 0 0 0.000182861419977 1
1.578e-06 0 -0.587785252292 0 0 0.00017351290232 1
1.5785e-06 0 -0.45399049974 0 0 0.000164642313701 1
1.579e-06 0 -0.309016994375 0 0 0.000156225220709 1
1.5795e-06 0 -0.15643446504 0 0 0.000148238439056 1
1.58e-06 0 1.96750168241e-15 0 0 0.000140659969715 1
1.5805e-06 0 0.15643446504 0 0 0.000133468938329 1
1.581e-06 0 0.309016994375 0 0 0.000126645537708 1
1.5815e-06 0 0.45399049974 0 0 0.000120170973278 1
1.582e-06 0 0.587785252293 0 0 0.000114027411309 1
1.5825e-06 0 0.707106781187 0 0 0.000108197929792 1
1.583e-06 0 0.809016994375 0 0 0.000102666471832 1
1.5835e-06 0 0.891006524188 0 0 9.74178014195e-05 1
1.584e-06 0 0.951056516295 0 0 9.24374614619e-05 1
1.5845e-06 0 0.987688340595 0 0 8.77117339646e-05 1
1.585e-06 0 1 0 0 8.32276022448e-05 1
1.5855e-06 0 0.987688340595 0 0 7.89727150785e-05 1
1.586e-06 0 0.951056516295 0 0 7.49353526793e-05 1
1.5865e-06 0 0.891006524188 0 0 7.11043944176e-05 1
1.587e-06 0 0.809016994375 0 0 6.74692881893e-05 1
1.5875e-06 0 0.707106781187 0 0 6.40200213512e-05 1
1.588e-06 0 0.587785252292 0 0 6.07470931412e-05 1
1.5885e-06 0 0.45399049974 0 0 5.76414885097e-05 1
1.589e-06 0 0.309016994375 0 0 5.4694653288e-05 1
1.5895e-06 0 0.15643446504 0 0 5.18984706267e-05 1
1.59e-06 0 8.81309998937e-15 0 0 4.92452386379e-05 1
1.5905e-06 0 -0.15643446504 0 0 4.67276491816e-05 1
1.591e-06 0 -0.309016994375 0 0 4.43387677354e-05 1
1.5915e-06 0 -0.45399049974 0 0 4.2072014294e-05 1
1.592e-06 0 -0.587785252292 0 0 3.99211452451e-05 1
1.5925e-06 0 -0.707106781187 0 0 3.78802361718e-05 1
1.593e-06 0 -0.809016994375 0 0 3.59436655342e-05 1
1.5935e-06 0 -0.891006524188 0 0 3.41060991852e-05 1
1.594e-06 0 -0.951056516295 0 0 3.2362475678e-05 1
1.5945e-06 0 -0.987688340595 0 0 3.07079923249e-05 1
1.595e-06 0 -1 0 0 2.91380919682e-05 1
1.5955e-06 0 -0.987688340595 0 0 2.76484504284e-05 1
1.596e-06 0 -0.951056516295 0 0 2.62349645928e-05 1
1.5965e-06 0 -0.891006524188 0 0 2.48937411148e-05 1
1.597e-06 0 -0.809016994375 0 0 2.36210856887e-05 1
1.5975e-06 0 -0.707106781187 0 0 2.24134928753e-05 1
1.598e-06 0 -0.587785252292 0 0 2.12676364452e-05 1
1.5985e-06 0 -0.45399049974 0 0 2.0180360218e-05 1
1.599e-06 0 -0.309016994375 0 0 1.9148669368e-05 1
1.5995e-06 0 -0.15643446504 0 0 1.81697221756e-05 1
1.6e-06 0 3.72497171996e-14 0 0 1.72408221999e-05 0
1.6005e-06 0 0.15643446504 0 0 1.63594108516e-05 0
1.601e-06 0 0.309016994375 0 0 1.55230603452e-05 0
1.6015e-06 0 0.45399049974 0 0 1.47294670124e-05 0
1.602e-06 0 0.587785252292 0 0 1.39764449564e-05 0
1.6025e-06 0 0.707106781187 0 0 1.32619200311e-05 0
1.603e-06 0 0.809016994375 0 0 1.25839241281e-05 0
1.6035e-06 0 0.891006524188 0 0 1.19405897555e-05 0
1.604e-06 0 0.951056516295 0 0 1.13301448941e-05 0
1.6045e-06 0 0.987688340595 0 0 1.07509081169e-05 0
1.605e-06 0 1 0 0 1.02012839569e-05 0
1.6055e-06 0 0.987688340595 0 0 9.67975851318e-06 0
1.606e-06 0 0.951056516295 0 0 9.18489528079e-06 0
1.6065e-06 0 0.891006524188 0 0 8.71533119387e-06 0
1.607e-06 0 0.809016994375 0 0 8.2697728713e-06 0
1.6075e-06 0 0.707106781187 0 0 7.84699305415e-06 0
1.608e-06 0 0.587785252292 0 0 7.44582722527e-06 0
1.6085e-06 0 0.45399049974 0 0 7.0651704017e-06 0
1.609e-06 0 0.309016994375 0 0 6.70397409111e-06 0
1.6095e-06 0 0.15643446504 0 0 6.36124340376e-06 0
1.61e-06 0 -2.64691155279e-14 0 0 6.03603431217e-06 0
1.6105e-06 0 -0.15643446504 0 0 5.72745105088e-06 0
1.611e-06 0 -0.309016994375 0 0 5.43464364906e-06 0
1.6115e-06 0 -0.45399049974 0 0 5.15680558943e-06 0
1.612e-06 0 -0.587785252292 0 0 4.89317158664e-06 0
1.6125e-06 0 -0.707106781187 0 0 4.64301547947e-06 0
1.613e-06 0 -0.809016994375 0 0 4.40564823058e-06 0
1.6135e-06 0 -0.891006524188 0 0 4.18041602864e-06 0
1.614e-06 0 -0.951056516295 0 0 3.96669848745e-06 0
1.6145e-06 0 -0.987688340595 0 0 3.76390693715e-06 0
1.615e-06 0 -1 0 0 3.57148280273e-06 0
1.6155e-06 0 -0.987688340595 0 0 3.38889606549e-06 0
1.616e-06 0 -0.951056516295 0 0 3.21564380316e-06 0
1.6165e-06 0 -0.891006524188 0 0 3.05124880462e-06 0
1.617e-06 0 -0.809016994375 0 0 2.89525825545e-06 0
1.6175e-06 0 -0.707106781187 0 0 2.7472424907e-06 0
1.618e-06 0 -0.587785252292 0 0 2.6067938114e-06 0
1.6185e-06 0 -0.45399049974 0 0 2.47352536158e-06 0
1.619e-06 0 -0.309016994375 0 0 2.3470700627e-06 0
1.6195e-06 0 -0.15643446504 0 0 2.22707960258e-06 0
1.62e-06 0 1.56885138561e-14 0 0 2.11322347596e-06 0
1.6205e-06 0 0.15643446504 0 0 2.00518807418e-06 0
1.621e-06 0 0.309016994375 0 0 1.90267582136e-06 0
1.6215e-06 0 0.45399049974 0 0 1.80540435474e-06 0
1.622e-06 0 0.587785252293 0 0 1.71310574692e-06 0
1.6225e-06 0 0.707106781187 0 0 1.62552576792e-06 0
1.623e-06 0 0.809016994375 0 0 1.54242318485e-06 0
1.6235e-06 0 0.891006524188 0 0 1.46356909754e-06 0
1.624e-06 0 0.951056516295 0 0 1.38874630796e-06 0
1.6245e-06 0 0.987688340595 0 0 1.31774872202e-06 0
1.625e-06 0 1 0 0 1.25038078188e-06 0
1.6255e-06 0 0.987688340595 0 0 1.18645692731e-06 0
1.626e-06 0 0.951056516295 0 0 1.12580108457e-06 0
1.6265e-06 0 0.891006524188 0 0 1.06824618142e-06 0
1.627e-06 0 0.809016994375 0 0 1.01363368695e-06 0
1.6275e-06 0 0.707106781187 0 0 9.61813174884e-07 0
1.628e-06 0 0.587785252292 0 0 9.12641909296e-07 0
1.6285e-06 0 0.45399049974 0 0 8.65984451402e-07 0
1.629e-06 0 0.309016994375 0 0 8.21712286529e-07 0
1.6295e-06 0 0.15643446504 0 0 7.79703470126e-07 0
1.63e-06 0 -6.17513310451e-14 0 0 7.39842291873e-07 0
1.6305e-06 0 -0.15643446504 0 0 7.02018956971e-07 0
1.631e-06 0 -0.309016994375 0 0 6.66129283714e-07 0
1.6315e-06 0 -0.45399049974 0 0 6.32074416531e-07 0
1.632e-06 0 -0.587785252293 0 0 5.99760553695e-07 0
1.6325e-06 0 -0.707106781187 0 0 5.69098688953e-07 0
1.633e-06 0 -0.809016994375 0 0 5.40004366364e-07 0
1.6335e-06 0 -0.891006524188 0 0 5.12397447671e-07 0
1.634e-06 0 -0.951056516295 0 0 4.86201891565e-07 0
1.6345e-06 0 -0.987688340595 0 0 4.61345544237e-07 0
1.635e-06 0 -1 0 0 4.37759940633e-07 0
1.6355e-06 0 -0.987688340595 0 0 4.15380115874e-07 0
1.636e-06 0 -0.951056516295 0 0 3.94144426313e-07 0
1.6365e-06 0 -0.891006524188 0 0 3.73994379742e-07 0
1.637e-06 0 -0.809016994375 0 0 3.54874474281e-07 0
1.6375e-06 0 -0.707106781187 0 0 3.36732045501e-07 0
1.638e-06 0 -0.587785252292 0 0 3.19517121362e-07 0
1.6385e-06 0 -0.453990499739 0 0 3.03182284572e-07 0
1.639e-06 0 -0.309016994375 0 0 2.87682541975e-07 0
1.6395e-06 0 -0.15643446504 0 0 2.72975200627e-07 0
1.64e-06 0 5.09707293733e-14 0 0 2.59019750193e-07 0
1.6405e-06 0 0.15643446504 0 0 2.4577775137e-07 0
1.641e-06 0 0.309016994375 0 0 2.33212730009e-07 0
1.6415e-06 0 0.45399049974 0 0 2.21290076644e-07 0
1.642e-06 0 0.587785252292 0 0 2.09976951169e-07 0
1.6425e-06 0 0.707106781187 0 0 1.99242192379e-07 0
1.643e-06 0 0.809016994375 0 0 1.89056232139e-07 0
1.6435e-06 0 0.891006524188 0 0 1.7939101394e-07 0
1.644e-06 0 0.951056516295 0 0 1.70219915622e-07 0
1.6445e-06 0 0.987688340595 0 0 1.61517676042e-07 0
1.645e-06 0 1 0 0 1.53260325495e-07 0
1.6455e-06 0 0.987688340595 0 0 1.45425119692e-07 0
1.646e-06 0 0.951056516295 0 0 1.37990477112e-07 0
1.6465e-06 0 0.891006524188 0 0 1.30935919558e-07 0
1.647e-06 0 0.809016994375 0 0 1.24242015748e-07 0
1.6475e-06 0 0.707106781186 0 0 1.17890327798e-07 0
1.648e-06 0 0.587785252292 0 0 1.1186336043e-07 0
1.6485e-06 0 0.453990499739 0 0 1.0614451279e-07 0
1.649e-06 0 0.309016994375 0 0 1.00718032716e-07 0
1.6495e-06 0 0.15643446504 0 0 9.55689733499e-08 0
1.65e-06 0 -4.01901277015e-14 0 0 9.06831519729e-08 0
1.6505e-06 0 -0.15643446504 0 0 8.60471109345e-08 0
1.651e-06 0 -0.309016994375 0 0 8.16480805871e-08 0
1.6515e-06 0 -0.45399049974 0 0 7.74739441122e-08 0
1.652e-06 0 -0.587785252292 0 0 7.35132041456e-08 0
1.6525e-06 0 -0.707106781187 0 0 6.97549511089e-08 0
1.653e-06 0 -0.809016994375 0 0 6.61888331593e-08 0
1.6535e-06 0 -0.891006524188 0 0 6.28050276769e-08 0
1.654e-06 0 -0.951056516295 0 0 5.95942142083e-08 0
1.6545e-06 0 -0.987688340595 0 0 5.65475487946e-08 0
1.655e-06 0 -1 0 0 5.36566396111e-08 0
1.6555e-06 0 -0.987688340595 0 0 5.09135238524e-08 0
1.656e-06 0 -0.951056516295 0 0 4.83106458001e-08 0
1.6565e-06 0 -0.891006524188 0 0 4.58408360102e-08 0
1.657e-06 0 -0.809016994375 0 0 4.34972915661e-08 0
1.6575e-06 0 -0.707106781187 0 0 4.12735573401e-08 0
1.658e-06 0 -0.587785252292 0 0 3.91635082134e-08 0
1.6585e-06 0 -0.45399049974 0 0 3.71613322046e-08 0
1.659e-06 0 -0.309016994375 0 0 3.52615144612e-08 0
1.6595e-06 0 -0.15643446504 0 0 3.34588220695e-08 0
1.66e-06 0 2.94095260298e-14 0 0 3.17482896405e-08 0
1.6605e-06 0 0.15643446504 0 0 3.01252056335e-08 0
1.661e-06 0 0.309016994375 0 0 2.85850993782e-08 0
1.6615e-06 0 0.45399049974 0 0 2.71237287606e-08 0
1.662e-06 0 0.587785252292 0 0 2.57370685386e-08 0
1.6625e-06 0 0.707106781187 0 0 2.44212992544e-08 0
1.663e-06 0 0.809016994375 0 0 2.31727967147e-08 0
1.6635e-06 0 0.891006524188 0 0 2.19881220071e-08 0
1.664e-06 0 0.951056516295 0 0 2.0864012029e-08 0
1.6645e-06 0 0.987688340595 0 0 1.97973704987e-08 0
1.665e-06 0 1 0 0 1.87852594275e-08 0
1.6655e-06 0 0.987688340595 0 0 1.78248910268e-08 0
1.666e-06 0 0.951056516295 0 0 1.69136200299e-08 0
1.6665e-06 0 0.891006524188 0 0 1.6048936405e-08 0
1.667e-06 0 0.809016994375 0 0 1.52284584421e-08 0
1.6675e-06 0 0.707106781187 0 0 1.44499261927e-08 0
1.668e-06 0 0.587785252292 0 0 1.37111952446e-08 0
1.6685e-06 0 0.45399049974 0 0 1.30102308157e-08 0
1.669e-06 0 0.309016994375 0 0 1.23451021488e-08 0
1.6695e-06 0 0.15643446504 0 0 1.1713977194e-08 0
1.67e-06 0 -1.8628924358e-14 0 0 1.11151175623e-08 0
1.6705e-06 0 -0.15643446504 0 0 1.0546873737e-08 0
1.671e-06 0 -0.309016994375 0 0 1.00076805307e-08 0
1.6715e-06 0 -0.45399049974 0 0 9.49605277373e-09 0
1.672e-06 0 -0.587785252292 0 0 9.01058122356e-09 0
1.6725e-06 0 -0.707106781187 0 0 8.54992868311e-09 0
1.673e-06 0 -0.809016994375 0 0 8.11282631748e-09 0
1.6735e-06 0 -0.891006524188 0 0 7.69807015907e-09 0
1.674e-06 0 -0.951056516295 0 0 7.30451779132e-09 0
1.6745e-06 0 -0.987688340595 0 0 6.93108520203e-09 0
1.675e-06 0 -1 0 0 6.5767437975e-09 0
1.6755e-06 0 -0.987688340595 0 0 6.24051756935e-09 0
1.676e-06 0 -0.951056516295 0 0 5.92148040619e-09 0
1.6765e-06 0 -0.891006524188 0 0 5.61875354266e-09 0
1.677e-06 0 -0.809016994375 0 0 5.33150313901e-09 0
